Age,Airbag Grouped_Airbag Equipped - Not Activated,Airbag Grouped_Not Airbag Equipped,Eject Desc_Partially Ejected,Eject Desc_Totally Ejected,Seatbelt Grouped_No Restraints Used,Seatbelt Grouped_Seatbelt Used,Time Group_Off-Peak,Time Group_Peak Hours,severity_numeric
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
74,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
38,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
43,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
53,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
71,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
60,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
23,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
30,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
43,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
49,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
51,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
43,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
31,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
69,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
72,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
30,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
47,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
46,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
61,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
54,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
31,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2
25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
61,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
54,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
48,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2
74,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
53,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
28,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
21,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
56,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
41,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
41,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
31,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
79,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
41,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
39,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
60,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
30,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
38,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
40,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
32,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
35,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
39,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
49,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
53,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
76,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
32,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
23,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
78,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
43,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
61,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
49,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
32,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
69,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
79,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
62,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
76,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
69,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
63,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
51,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
60,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
21,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
76,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
47,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
62,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
23,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2
36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
49,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
56,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
51,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
30,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
32,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
53,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
61,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
39,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
63,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
62,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
38,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
46,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
76,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
62,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
57,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
41,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
54,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
51,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
67,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2
26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
73,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
57,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2
22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
70,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
73,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
85,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
39,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
48,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
47,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2
22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
63,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
43,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
80,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2
68,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
72,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
21,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
49,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
71,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
57,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
41,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
58,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
28,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
31,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
63,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
64,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
49,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
78,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
44,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
49,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
90,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
60,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
48,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
70,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
47,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
80,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2
